Date;Time;candleNo;tradeType;Price;Quantity;Total;dealNum;coms;Age;posHigh;posLow;posRange;posEntry;posExit;posEffic;posType
17.05.2021;17:37:50.554;QM;SBER; 15 ìèíóò
14.12.2020;16:15:00.000;0;QM_Init: AQL Script has been loaded successfully;C:\Users\Admin\OneDrive\Documents\My Stocks\Stock\HP-HP\Libs Sandbox\trade_lib.aql
15.12.2020;12:00:00.000;40;#step_=;40n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;12:15:00.000;41;#step_=;41n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;12:30:00.000;42;#step_=;42n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;12:45:00.000;43;#step_=;43n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;13:00:00.000;44;#step_=;44n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;13:15:00.000;45;#step_=;45n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;13:30:00.000;46;#step_=;46n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;13:45:00.000;47;#step_=;47n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;14:00:00.000;48;#step_=;48n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;14:15:00.000;49;#step_=;49n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;14:30:00.000;50;#step_=;50n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;14:45:00.000;51;#step_=;51n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;15:00:00.000;52;#step_=;52n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;15:15:00.000;53;#step_=;53n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;15:30:00.000;54;#step_=;54n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;15:45:00.000;55;#step_=;55n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;16:00:00.000;56;#step_=;56n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;16:15:00.000;57;#step_=;57n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;16:30:00.000;58;#step_=;58n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;16:45:00.000;59;#step_=;59n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;17:00:00.000;60;#step_=;60n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;17:15:00.000;61;#step_=;61n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;17:30:00.000;62;#step_=;62n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;17:45:00.000;63;#step_=;63n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;18:00:00.000;64;#step_=;64n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;18:15:00.000;65;#step_=;65n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;18:30:00.000;66;#step_=;66n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
